split,xml_file,filename,class,img_width,img_height,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area,aspect_ratio
train,scratches_160.xml,scratches_160.jpg,scratches,200,200,71,1,101,105,30,104,3120,0.28846153846153844
train,scratches_160.xml,scratches_160.jpg,scratches,200,200,94,78,113,200,19,122,2318,0.1557377049180328
train,scratches_161.xml,scratches_161.jpg,scratches,200,200,40,1,57,137,17,136,2312,0.125
train,scratches_161.xml,scratches_161.jpg,scratches,200,200,131,27,160,200,29,173,5017,0.1676300578034682
train,scratches_162.xml,scratches_162.jpg,scratches,200,200,34,1,62,198,28,197,5516,0.14213197969543148
train,scratches_162.xml,scratches_162.jpg,scratches,200,200,77,28,108,187,31,159,4929,0.1949685534591195
train,scratches_163.xml,scratches_163.jpg,scratches,200,200,1,1,17,198,16,197,3152,0.08121827411167512
train,scratches_163.xml,scratches_163.jpg,scratches,200,200,39,77,52,199,13,122,1586,0.10655737704918032
train,scratches_163.xml,scratches_163.jpg,scratches,200,200,71,1,86,165,15,164,2460,0.09146341463414634
train,scratches_163.xml,scratches_163.jpg,scratches,200,200,149,2,182,198,33,196,6468,0.1683673469387755
train,scratches_164.xml,scratches_164.jpg,scratches,200,200,14,10,29,183,15,173,2595,0.08670520231213873
train,scratches_164.xml,scratches_164.jpg,scratches,200,200,88,1,127,197,39,196,7644,0.1989795918367347
train,scratches_164.xml,scratches_164.jpg,scratches,200,200,140,1,161,196,21,195,4095,0.1076923076923077
train,scratches_165.xml,scratches_165.jpg,scratches,200,200,61,1,97,166,36,165,5940,0.21818181818181817
train,scratches_165.xml,scratches_165.jpg,scratches,200,200,109,1,129,198,20,197,3940,0.10152284263959391
train,scratches_166.xml,scratches_166.jpg,scratches,200,200,24,1,56,199,32,198,6336,0.16161616161616163
train,scratches_166.xml,scratches_166.jpg,scratches,200,200,75,1,94,199,19,198,3762,0.09595959595959595
train,scratches_166.xml,scratches_166.jpg,scratches,200,200,160,107,171,198,11,91,1001,0.12087912087912088
train,scratches_166.xml,scratches_166.jpg,scratches,200,200,180,1,193,99,13,98,1274,0.1326530612244898
train,scratches_167.xml,scratches_167.jpg,scratches,200,200,84,1,98,197,14,196,2744,0.07142857142857142
train,scratches_167.xml,scratches_167.jpg,scratches,200,200,128,1,144,198,16,197,3152,0.08121827411167512
train,scratches_168.xml,scratches_168.jpg,scratches,200,200,117,1,146,86,29,85,2465,0.3411764705882353
train,scratches_168.xml,scratches_168.jpg,scratches,200,200,65,16,81,107,16,91,1456,0.17582417582417584
train,scratches_168.xml,scratches_168.jpg,scratches,200,200,54,129,101,198,47,69,3243,0.6811594202898551
train,scratches_169.xml,scratches_169.jpg,scratches,200,200,128,4,147,199,19,195,3705,0.09743589743589744
train,scratches_17.xml,scratches_17.jpg,scratches,200,200,153,87,167,176,14,89,1246,0.15730337078651685
train,scratches_170.xml,scratches_170.jpg,scratches,200,200,88,1,106,200,18,199,3582,0.09045226130653267
train,scratches_171.xml,scratches_171.jpg,scratches,200,200,85,1,100,97,15,96,1440,0.15625
train,scratches_171.xml,scratches_171.jpg,scratches,200,200,84,126,103,200,19,74,1406,0.25675675675675674
train,scratches_172.xml,scratches_172.jpg,scratches,200,200,28,16,52,153,24,137,3288,0.17518248175182483
train,scratches_172.xml,scratches_172.jpg,scratches,200,200,143,10,168,198,25,188,4700,0.13297872340425532
train,scratches_173.xml,scratches_173.jpg,scratches,200,200,74,1,95,159,21,158,3318,0.13291139240506328
train,scratches_174.xml,scratches_174.jpg,scratches,200,200,20,1,37,199,17,198,3366,0.08585858585858586
train,scratches_174.xml,scratches_174.jpg,scratches,200,200,121,15,138,200,17,185,3145,0.0918918918918919
train,scratches_174.xml,scratches_174.jpg,scratches,200,200,168,23,180,200,12,177,2124,0.06779661016949153
train,scratches_175.xml,scratches_175.jpg,scratches,200,200,116,1,142,200,26,199,5174,0.1306532663316583
train,scratches_175.xml,scratches_175.jpg,scratches,200,200,165,58,177,199,12,141,1692,0.0851063829787234
train,scratches_176.xml,scratches_176.jpg,scratches,200,200,101,1,129,199,28,198,5544,0.1414141414141414
train,scratches_176.xml,scratches_176.jpg,scratches,200,200,151,28,163,199,12,171,2052,0.07017543859649122
train,scratches_177.xml,scratches_177.jpg,scratches,200,200,41,1,70,199,29,198,5742,0.14646464646464646
train,scratches_177.xml,scratches_177.jpg,scratches,200,200,91,1,106,199,15,198,2970,0.07575757575757576
train,scratches_178.xml,scratches_178.jpg,scratches,200,200,93,1,120,199,27,198,5346,0.13636363636363635
train,scratches_179.xml,scratches_179.jpg,scratches,200,200,56,1,88,199,32,198,6336,0.16161616161616163
train,scratches_18.xml,scratches_18.jpg,scratches,200,200,46,22,58,128,12,106,1272,0.11320754716981132
train,scratches_180.xml,scratches_180.jpg,scratches,200,200,129,1,160,199,31,198,6138,0.15656565656565657
train,scratches_181.xml,scratches_181.jpg,scratches,200,200,85,1,116,199,31,198,6138,0.15656565656565657
train,scratches_182.xml,scratches_182.jpg,scratches,200,200,54,1,86,199,32,198,6336,0.16161616161616163
train,scratches_183.xml,scratches_183.jpg,scratches,200,200,32,1,62,200,30,199,5970,0.1507537688442211
train,scratches_183.xml,scratches_183.jpg,scratches,200,200,174,3,191,92,17,89,1513,0.19101123595505617
train,scratches_184.xml,scratches_184.jpg,scratches,200,200,146,1,173,199,27,198,5346,0.13636363636363635
train,scratches_185.xml,scratches_185.jpg,scratches,200,200,89,1,116,200,27,199,5373,0.135678391959799
train,scratches_186.xml,scratches_186.jpg,scratches,200,200,18,1,50,200,32,199,6368,0.16080402010050251
train,scratches_186.xml,scratches_186.jpg,scratches,200,200,142,86,186,143,44,57,2508,0.7719298245614035
train,scratches_186.xml,scratches_186.jpg,scratches,200,200,154,1,179,176,25,175,4375,0.14285714285714285
train,scratches_187.xml,scratches_187.jpg,scratches,200,200,24,1,60,199,36,198,7128,0.18181818181818182
train,scratches_188.xml,scratches_188.jpg,scratches,200,200,100,1,131,199,31,198,6138,0.15656565656565657
train,scratches_188.xml,scratches_188.jpg,scratches,200,200,73,7,98,60,25,53,1325,0.4716981132075472
train,scratches_189.xml,scratches_189.jpg,scratches,200,200,145,1,180,199,35,198,6930,0.17676767676767677
train,scratches_189.xml,scratches_189.jpg,scratches,200,200,122,28,145,76,23,48,1104,0.4791666666666667
train,scratches_19.xml,scratches_19.jpg,scratches,200,200,163,16,178,175,15,159,2385,0.09433962264150944
train,scratches_190.xml,scratches_190.jpg,scratches,200,200,154,1,183,198,29,197,5713,0.14720812182741116
train,scratches_191.xml,scratches_191.jpg,scratches,200,200,21,1,45,200,24,199,4776,0.12060301507537688
train,scratches_192.xml,scratches_192.jpg,scratches,200,200,100,1,119,196,19,195,3705,0.09743589743589744
train,scratches_193.xml,scratches_193.jpg,scratches,200,200,121,1,139,134,18,133,2394,0.13533834586466165
train,scratches_194.xml,scratches_194.jpg,scratches,200,200,23,1,41,170,18,169,3042,0.10650887573964497
train,scratches_194.xml,scratches_194.jpg,scratches,200,200,109,30,129,129,20,99,1980,0.20202020202020202
train,scratches_195.xml,scratches_195.jpg,scratches,200,200,39,67,52,199,13,132,1716,0.09848484848484848
train,scratches_196.xml,scratches_196.jpg,scratches,200,200,24,1,37,200,13,199,2587,0.06532663316582915
train,scratches_197.xml,scratches_197.jpg,scratches,200,200,113,1,127,198,14,197,2758,0.07106598984771574
train,scratches_197.xml,scratches_197.jpg,scratches,200,200,33,1,45,198,12,197,2364,0.06091370558375635
train,scratches_198.xml,scratches_198.jpg,scratches,200,200,31,48,42,199,11,151,1661,0.0728476821192053
train,scratches_198.xml,scratches_198.jpg,scratches,200,200,108,1,123,200,15,199,2985,0.07537688442211055
train,scratches_198.xml,scratches_198.jpg,scratches,200,200,31,1,44,59,13,58,754,0.22413793103448276
train,scratches_199.xml,scratches_199.jpg,scratches,200,200,69,13,85,197,16,184,2944,0.08695652173913043
train,scratches_199.xml,scratches_199.jpg,scratches,200,200,142,1,159,154,17,153,2601,0.1111111111111111
train,scratches_2.xml,scratches_2.jpg,scratches,200,200,92,24,106,176,14,152,2128,0.09210526315789473
train,scratches_20.xml,scratches_20.jpg,scratches,200,200,28,76,45,200,17,124,2108,0.13709677419354838
train,scratches_200.xml,scratches_200.jpg,scratches,200,200,119,6,137,200,18,194,3492,0.09278350515463918
train,scratches_201.xml,scratches_201.jpg,scratches,200,200,79,1,97,199,18,198,3564,0.09090909090909091
train,scratches_202.xml,scratches_202.jpg,scratches,200,200,52,41,62,117,10,76,760,0.13157894736842105
train,scratches_202.xml,scratches_202.jpg,scratches,200,200,71,126,81,199,10,73,730,0.136986301369863
train,scratches_203.xml,scratches_203.jpg,scratches,200,200,64,2,77,200,13,198,2574,0.06565656565656566
train,scratches_204.xml,scratches_204.jpg,scratches,200,200,61,1,81,196,20,195,3900,0.10256410256410256
train,scratches_205.xml,scratches_205.jpg,scratches,200,200,135,29,148,196,13,167,2171,0.07784431137724551
train,scratches_205.xml,scratches_205.jpg,scratches,200,200,32,1,47,177,15,176,2640,0.08522727272727272
train,scratches_206.xml,scratches_206.jpg,scratches,200,200,109,3,128,130,19,127,2413,0.14960629921259844
train,scratches_206.xml,scratches_206.jpg,scratches,200,200,137,50,154,198,17,148,2516,0.11486486486486487
train,scratches_207.xml,scratches_207.jpg,scratches,200,200,51,1,70,82,19,81,1539,0.2345679012345679
train,scratches_207.xml,scratches_207.jpg,scratches,200,200,78,2,96,199,18,197,3546,0.09137055837563451
train,scratches_208.xml,scratches_208.jpg,scratches,200,200,115,1,131,196,16,195,3120,0.08205128205128205
train,scratches_209.xml,scratches_209.jpg,scratches,200,200,53,1,69,132,16,131,2096,0.12213740458015267
train,scratches_209.xml,scratches_209.jpg,scratches,200,200,114,1,144,147,30,146,4380,0.2054794520547945
train,scratches_209.xml,scratches_209.jpg,inclusion,200,200,115,47,199,94,84,47,3948,1.7872340425531914
train,scratches_21.xml,scratches_21.jpg,scratches,200,200,92,23,109,199,17,176,2992,0.09659090909090909
train,scratches_21.xml,scratches_21.jpg,scratches,200,200,52,144,94,199,42,55,2310,0.7636363636363637
train,scratches_210.xml,scratches_210.jpg,scratches,200,200,63,1,83,197,20,196,3920,0.10204081632653061
train,scratches_210.xml,scratches_210.jpg,scratches,200,200,130,1,161,198,31,197,6107,0.15736040609137056
train,scratches_210.xml,scratches_210.jpg,inclusion,200,200,145,28,200,51,55,23,1265,2.391304347826087
train,scratches_210.xml,scratches_210.jpg,inclusion,200,200,137,141,200,164,63,23,1449,2.739130434782609
train,scratches_210.xml,scratches_210.jpg,inclusion,200,200,163,116,200,137,37,21,777,1.7619047619047619
train,scratches_211.xml,scratches_211.jpg,scratches,200,200,64,1,80,198,16,197,3152,0.08121827411167512
train,scratches_211.xml,scratches_211.jpg,scratches,200,200,138,1,170,196,32,195,6240,0.1641025641025641
train,scratches_211.xml,scratches_211.jpg,inclusion,200,200,152,152,198,182,46,30,1380,1.5333333333333334
train,scratches_212.xml,scratches_212.jpg,scratches,200,200,16,1,29,200,13,199,2587,0.06532663316582915
train,scratches_212.xml,scratches_212.jpg,scratches,200,200,133,1,151,200,18,199,3582,0.09045226130653267
train,scratches_213.xml,scratches_213.jpg,scratches,200,200,44,2,68,199,24,197,4728,0.1218274111675127
train,scratches_213.xml,scratches_213.jpg,scratches,200,200,127,1,154,200,27,199,5373,0.135678391959799
train,scratches_214.xml,scratches_214.jpg,scratches,200,200,14,43,32,198,18,155,2790,0.11612903225806452
train,scratches_214.xml,scratches_214.jpg,scratches,200,200,128,1,154,200,26,199,5174,0.1306532663316583
train,scratches_215.xml,scratches_215.jpg,scratches,200,200,28,1,53,199,25,198,4950,0.12626262626262627
train,scratches_215.xml,scratches_215.jpg,scratches,200,200,114,48,141,200,27,152,4104,0.17763157894736842
train,scratches_216.xml,scratches_216.jpg,scratches,200,200,14,51,32,182,18,131,2358,0.13740458015267176
train,scratches_216.xml,scratches_216.jpg,scratches,200,200,42,100,65,198,23,98,2254,0.23469387755102042
train,scratches_216.xml,scratches_216.jpg,scratches,200,200,155,2,182,198,27,196,5292,0.1377551020408163
train,scratches_216.xml,scratches_216.jpg,inclusion,200,200,1,1,52,34,51,33,1683,1.5454545454545454
train,scratches_216.xml,scratches_216.jpg,inclusion,200,200,1,56,34,76,33,20,660,1.65
train,scratches_217.xml,scratches_217.jpg,scratches,200,200,32,1,64,198,32,197,6304,0.16243654822335024
train,scratches_217.xml,scratches_217.jpg,scratches,200,200,101,1,116,54,15,53,795,0.2830188679245283
train,scratches_217.xml,scratches_217.jpg,scratches,200,200,128,139,148,199,20,60,1200,0.3333333333333333
train,scratches_218.xml,scratches_218.jpg,scratches,200,200,57,55,88,198,31,143,4433,0.21678321678321677
train,scratches_218.xml,scratches_218.jpg,scratches,200,200,48,1,62,66,14,65,910,0.2153846153846154
train,scratches_218.xml,scratches_218.jpg,scratches,200,200,125,59,142,159,17,100,1700,0.17
train,scratches_218.xml,scratches_218.jpg,scratches,200,200,12,64,26,163,14,99,1386,0.1414141414141414
train,scratches_219.xml,scratches_219.jpg,scratches,200,200,83,4,99,117,16,113,1808,0.1415929203539823
train,scratches_219.xml,scratches_219.jpg,scratches,200,200,160,111,178,199,18,88,1584,0.20454545454545456
train,scratches_219.xml,scratches_219.jpg,scratches,200,200,48,114,62,197,14,83,1162,0.1686746987951807
train,scratches_219.xml,scratches_219.jpg,scratches,200,200,107,75,129,198,22,123,2706,0.17886178861788618
train,scratches_22.xml,scratches_22.jpg,scratches,200,200,21,1,34,76,13,75,975,0.17333333333333334
train,scratches_22.xml,scratches_22.jpg,scratches,200,200,19,100,33,197,14,97,1358,0.14432989690721648
train,scratches_22.xml,scratches_22.jpg,scratches,200,200,1,14,23,51,22,37,814,0.5945945945945946
train,scratches_220.xml,scratches_220.jpg,scratches,200,200,141,1,165,116,24,115,2760,0.20869565217391303
train,scratches_220.xml,scratches_220.jpg,scratches,200,200,105,1,135,112,30,111,3330,0.2702702702702703
train,scratches_220.xml,scratches_220.jpg,scratches,200,200,79,16,93,193,14,177,2478,0.07909604519774012
train,scratches_221.xml,scratches_221.jpg,scratches,200,200,17,1,47,144,30,143,4290,0.2097902097902098
train,scratches_221.xml,scratches_221.jpg,scratches,200,200,156,31,174,180,18,149,2682,0.12080536912751678
train,scratches_221.xml,scratches_221.jpg,scratches,200,200,85,1,110,148,25,147,3675,0.17006802721088435
train,scratches_222.xml,scratches_222.jpg,scratches,200,200,39,101,58,200,19,99,1881,0.1919191919191919
train,scratches_222.xml,scratches_222.jpg,scratches,200,200,98,2,117,147,19,145,2755,0.1310344827586207
train,scratches_222.xml,scratches_222.jpg,scratches,200,200,28,21,45,86,17,65,1105,0.26153846153846155
train,scratches_222.xml,scratches_222.jpg,inclusion,200,200,155,2,186,197,31,195,6045,0.15897435897435896
train,scratches_222.xml,scratches_222.jpg,inclusion,200,200,137,70,149,200,12,130,1560,0.09230769230769231
train,scratches_223.xml,scratches_223.jpg,scratches,200,200,59,8,81,105,22,97,2134,0.2268041237113402
train,scratches_223.xml,scratches_223.jpg,scratches,200,200,127,108,144,200,17,92,1564,0.18478260869565216
train,scratches_223.xml,scratches_223.jpg,inclusion,200,200,160,5,195,196,35,191,6685,0.18324607329842932
train,scratches_224.xml,scratches_224.jpg,scratches,200,200,40,27,55,172,15,145,2175,0.10344827586206896
train,scratches_224.xml,scratches_224.jpg,scratches,200,200,134,37,145,200,11,163,1793,0.06748466257668712
train,scratches_224.xml,scratches_224.jpg,scratches,200,200,105,58,117,199,12,141,1692,0.0851063829787234
train,scratches_224.xml,scratches_224.jpg,inclusion,200,200,99,1,123,66,24,65,1560,0.36923076923076925
train,scratches_225.xml,scratches_225.jpg,scratches,200,200,53,52,70,155,17,103,1751,0.1650485436893204
train,scratches_225.xml,scratches_225.jpg,scratches,200,200,173,1,186,86,13,85,1105,0.15294117647058825
train,scratches_225.xml,scratches_225.jpg,scratches,200,200,162,137,182,198,20,61,1220,0.32786885245901637
train,scratches_225.xml,scratches_225.jpg,scratches,200,200,1,3,16,184,15,181,2715,0.08287292817679558
train,scratches_225.xml,scratches_225.jpg,inclusion,200,200,174,179,199,200,25,21,525,1.1904761904761905
train,scratches_226.xml,scratches_226.jpg,scratches,200,200,71,11,84,199,13,188,2444,0.06914893617021277
train,scratches_226.xml,scratches_226.jpg,scratches,200,200,38,4,56,184,18,180,3240,0.1
train,scratches_226.xml,scratches_226.jpg,inclusion,200,200,12,1,25,91,13,90,1170,0.14444444444444443
train,scratches_226.xml,scratches_226.jpg,inclusion,200,200,1,100,53,164,52,64,3328,0.8125
train,scratches_227.xml,scratches_227.jpg,scratches,200,200,74,33,100,200,26,167,4342,0.15568862275449102
train,scratches_228.xml,scratches_228.jpg,scratches,200,200,21,7,37,200,16,193,3088,0.08290155440414508
train,scratches_228.xml,scratches_228.jpg,pitted_surface,200,200,67,55,131,187,64,132,8448,0.48484848484848486
train,scratches_228.xml,scratches_228.jpg,patches,200,200,167,89,200,122,33,33,1089,1.0
train,scratches_229.xml,scratches_229.jpg,scratches,200,200,71,55,87,200,16,145,2320,0.1103448275862069
train,scratches_229.xml,scratches_229.jpg,inclusion,200,200,95,1,114,41,19,40,760,0.475
train,scratches_23.xml,scratches_23.jpg,scratches,200,200,128,1,141,56,13,55,715,0.23636363636363636
train,scratches_23.xml,scratches_23.jpg,scratches,200,200,122,90,140,199,18,109,1962,0.1651376146788991
train,scratches_23.xml,scratches_23.jpg,scratches,200,200,38,2,124,198,86,196,16856,0.4387755102040816
train,scratches_230.xml,scratches_230.jpg,scratches,200,200,108,4,125,199,17,195,3315,0.08717948717948718
train,scratches_230.xml,scratches_230.jpg,scratches,200,200,45,3,60,199,15,196,2940,0.07653061224489796
train,scratches_230.xml,scratches_230.jpg,scratches,200,200,80,2,96,168,16,166,2656,0.0963855421686747
train,scratches_230.xml,scratches_230.jpg,scratches,200,200,161,10,177,168,16,158,2528,0.10126582278481013
train,scratches_230.xml,scratches_230.jpg,inclusion,200,200,1,77,118,130,117,53,6201,2.207547169811321
train,scratches_231.xml,scratches_231.jpg,scratches,200,200,13,1,45,195,32,194,6208,0.16494845360824742
train,scratches_231.xml,scratches_231.jpg,scratches,200,200,145,3,160,200,15,197,2955,0.07614213197969544
train,scratches_231.xml,scratches_231.jpg,scratches,200,200,185,1,194,199,9,198,1782,0.045454545454545456
train,scratches_231.xml,scratches_231.jpg,inclusion,200,200,12,120,100,151,88,31,2728,2.838709677419355
train,scratches_232.xml,scratches_232.jpg,scratches,200,200,143,74,160,179,17,105,1785,0.1619047619047619
train,scratches_232.xml,scratches_232.jpg,scratches,200,200,37,69,170,82,133,13,1729,10.23076923076923
train,scratches_233.xml,scratches_233.jpg,scratches,200,200,3,61,200,80,197,19,3743,10.368421052631579
train,scratches_233.xml,scratches_233.jpg,scratches,200,200,1,144,70,156,69,12,828,5.75
train,scratches_233.xml,scratches_233.jpg,scratches,200,200,81,126,155,135,74,9,666,8.222222222222221
train,scratches_233.xml,scratches_233.jpg,inclusion,200,200,79,152,91,189,12,37,444,0.32432432432432434
train,scratches_234.xml,scratches_234.jpg,scratches,200,200,1,68,179,85,178,17,3026,10.470588235294118
train,scratches_234.xml,scratches_234.jpg,scratches,200,200,15,137,198,158,183,21,3843,8.714285714285714
train,scratches_235.xml,scratches_235.jpg,scratches,200,200,1,79,198,94,197,15,2955,13.133333333333333
train,scratches_236.xml,scratches_236.jpg,scratches,200,200,44,90,189,106,145,16,2320,9.0625
train,scratches_236.xml,scratches_236.jpg,scratches,200,200,150,48,190,71,40,23,920,1.7391304347826086
train,scratches_236.xml,scratches_236.jpg,scratches,200,200,1,117,124,135,123,18,2214,6.833333333333333
train,scratches_236.xml,scratches_236.jpg,inclusion,200,200,155,25,165,110,10,85,850,0.11764705882352941
train,scratches_237.xml,scratches_237.jpg,scratches,200,200,26,158,199,176,173,18,3114,9.61111111111111
train,scratches_237.xml,scratches_237.jpg,scratches,200,200,1,37,196,52,195,15,2925,13.0
train,scratches_238.xml,scratches_238.jpg,scratches,200,200,1,22,112,37,111,15,1665,7.4
train,scratches_238.xml,scratches_238.jpg,scratches,200,200,1,133,199,167,198,34,6732,5.823529411764706
train,scratches_239.xml,scratches_239.jpg,scratches,200,200,55,152,157,169,102,17,1734,6.0
train,scratches_239.xml,scratches_239.jpg,scratches,200,200,4,87,197,116,193,29,5597,6.655172413793103
train,scratches_239.xml,scratches_239.jpg,scratches,200,200,152,76,200,89,48,13,624,3.6923076923076925
train,scratches_24.xml,scratches_24.jpg,scratches,200,200,17,1,56,198,39,197,7683,0.19796954314720813
train,scratches_240.xml,scratches_240.jpg,scratches,200,200,53,132,199,160,146,28,4088,5.214285714285714
train,scratches_240.xml,scratches_240.jpg,scratches,200,200,61,102,199,128,138,26,3588,5.3076923076923075
train,scratches_240.xml,scratches_240.jpg,scratches,200,200,13,75,156,88,143,13,1859,11.0
train,scratches_240.xml,scratches_240.jpg,scratches,200,200,123,166,195,176,72,10,720,7.2
train,scratches_25.xml,scratches_25.jpg,scratches,200,200,35,1,97,198,62,197,12214,0.3147208121827411
train,scratches_25.xml,scratches_25.jpg,scratches,200,200,112,5,151,198,39,193,7527,0.20207253886010362
train,scratches_26.xml,scratches_26.jpg,scratches,200,200,19,1,60,133,41,132,5412,0.3106060606060606
train,scratches_26.xml,scratches_26.jpg,scratches,200,200,41,149,59,199,18,50,900,0.36
train,scratches_27.xml,scratches_27.jpg,scratches,200,200,13,1,59,199,46,198,9108,0.23232323232323232
train,scratches_27.xml,scratches_27.jpg,scratches,200,200,61,92,90,157,29,65,1885,0.4461538461538462
train,scratches_27.xml,scratches_27.jpg,scratches,200,200,103,6,143,144,40,138,5520,0.2898550724637681
train,scratches_27.xml,scratches_27.jpg,scratches,200,200,127,146,144,199,17,53,901,0.32075471698113206
train,scratches_28.xml,scratches_28.jpg,scratches,200,200,8,14,24,98,16,84,1344,0.19047619047619047
train,scratches_28.xml,scratches_28.jpg,scratches,200,200,9,144,22,199,13,55,715,0.23636363636363636
train,scratches_29.xml,scratches_29.jpg,scratches,200,200,52,61,80,158,28,97,2716,0.28865979381443296
train,scratches_29.xml,scratches_29.jpg,scratches,200,200,93,119,109,199,16,80,1280,0.2
train,scratches_29.xml,scratches_29.jpg,scratches,200,200,94,1,111,70,17,69,1173,0.2463768115942029
train,scratches_3.xml,scratches_3.jpg,scratches,200,200,148,165,176,199,28,34,952,0.8235294117647058
train,scratches_3.xml,scratches_3.jpg,scratches,200,200,167,40,179,121,12,81,972,0.14814814814814814
train,scratches_30.xml,scratches_30.jpg,scratches,200,200,14,1,34,73,20,72,1440,0.2777777777777778
train,scratches_30.xml,scratches_30.jpg,scratches,200,200,61,1,77,26,16,25,400,0.64
train,scratches_30.xml,scratches_30.jpg,scratches,200,200,129,18,143,97,14,79,1106,0.17721518987341772
train,scratches_30.xml,scratches_30.jpg,scratches,200,200,88,91,114,190,26,99,2574,0.26262626262626265
train,scratches_30.xml,scratches_30.jpg,scratches,200,200,130,149,142,198,12,49,588,0.24489795918367346
train,scratches_31.xml,scratches_31.jpg,scratches,200,200,126,1,140,80,14,79,1106,0.17721518987341772
train,scratches_31.xml,scratches_31.jpg,scratches,200,200,123,115,137,199,14,84,1176,0.16666666666666666
train,scratches_32.xml,scratches_32.jpg,scratches,200,200,31,1,44,42,13,41,533,0.3170731707317073
train,scratches_32.xml,scratches_32.jpg,scratches,200,200,27,68,42,187,15,119,1785,0.12605042016806722
train,scratches_32.xml,scratches_32.jpg,scratches,200,200,177,61,193,180,16,119,1904,0.13445378151260504
train,scratches_32.xml,scratches_32.jpg,inclusion,200,200,105,84,120,116,15,32,480,0.46875
train,scratches_33.xml,scratches_33.jpg,scratches,200,200,107,30,124,150,17,120,2040,0.14166666666666666
train,scratches_33.xml,scratches_33.jpg,inclusion,200,200,38,47,52,80,14,33,462,0.42424242424242425
train,scratches_34.xml,scratches_34.jpg,scratches,200,200,135,37,160,198,25,161,4025,0.15527950310559005
train,scratches_35.xml,scratches_35.jpg,scratches,200,200,104,10,128,199,24,189,4536,0.12698412698412698
train,scratches_36.xml,scratches_36.jpg,scratches,200,200,38,10,62,199,24,189,4536,0.12698412698412698
train,scratches_37.xml,scratches_37.jpg,scratches,200,200,156,1,183,200,27,199,5373,0.135678391959799
train,scratches_38.xml,scratches_38.jpg,scratches,200,200,96,1,122,199,26,198,5148,0.13131313131313133
train,scratches_39.xml,scratches_39.jpg,scratches,200,200,12,1,39,199,27,198,5346,0.13636363636363635
train,scratches_4.xml,scratches_4.jpg,scratches,200,200,157,62,199,199,42,137,5754,0.30656934306569344
train,scratches_40.xml,scratches_40.jpg,scratches,200,200,121,1,144,199,23,198,4554,0.11616161616161616
train,scratches_41.xml,scratches_41.jpg,scratches,200,200,28,1,55,199,27,198,5346,0.13636363636363635
train,scratches_42.xml,scratches_42.jpg,scratches,200,200,93,1,122,182,29,181,5249,0.16022099447513813
train,scratches_43.xml,scratches_43.jpg,scratches,200,200,79,14,95,188,16,174,2784,0.09195402298850575
train,scratches_44.xml,scratches_44.jpg,scratches,200,200,93,8,111,190,18,182,3276,0.0989010989010989
train,scratches_45.xml,scratches_45.jpg,scratches,200,200,1,78,199,100,198,22,4356,9.0
train,scratches_46.xml,scratches_46.jpg,scratches,200,200,1,149,194,169,193,20,3860,9.65
train,scratches_47.xml,scratches_47.jpg,scratches,200,200,28,44,52,199,24,155,3720,0.15483870967741936
train,scratches_48.xml,scratches_48.jpg,scratches,200,200,157,44,181,198,24,154,3696,0.15584415584415584
train,scratches_48.xml,scratches_48.jpg,inclusion,200,200,36,1,53,43,17,42,714,0.40476190476190477
train,scratches_49.xml,scratches_49.jpg,scratches,200,200,80,32,107,199,27,167,4509,0.16167664670658682
train,scratches_5.xml,scratches_5.jpg,scratches,200,200,140,40,198,199,58,159,9222,0.36477987421383645
train,scratches_50.xml,scratches_50.jpg,scratches,200,200,34,1,67,198,33,197,6501,0.16751269035532995
train,scratches_51.xml,scratches_51.jpg,scratches,200,200,134,1,163,198,29,197,5713,0.14720812182741116
train,scratches_52.xml,scratches_52.jpg,scratches,200,200,97,1,130,199,33,198,6534,0.16666666666666666
train,scratches_53.xml,scratches_53.jpg,scratches,200,200,144,1,184,198,40,197,7880,0.20304568527918782
train,scratches_54.xml,scratches_54.jpg,scratches,200,200,32,1,76,199,44,198,8712,0.2222222222222222
train,scratches_55.xml,scratches_55.jpg,scratches,200,200,86,1,126,199,40,198,7920,0.20202020202020202
train,scratches_56.xml,scratches_56.jpg,scratches,200,200,131,1,168,198,37,197,7289,0.18781725888324874
train,scratches_57.xml,scratches_57.jpg,scratches,200,200,70,1,102,156,32,155,4960,0.2064516129032258
train,scratches_58.xml,scratches_58.jpg,scratches,200,200,18,1,50,181,32,180,5760,0.17777777777777778
train,scratches_59.xml,scratches_59.jpg,scratches,200,200,1,85,198,119,197,34,6698,5.794117647058823
train,scratches_6.xml,scratches_6.jpg,scratches,200,200,89,17,153,198,64,181,11584,0.35359116022099446
train,scratches_6.xml,scratches_6.jpg,scratches,200,200,151,46,164,137,13,91,1183,0.14285714285714285
train,scratches_6.xml,scratches_6.jpg,scratches,200,200,151,140,161,200,10,60,600,0.16666666666666666
train,scratches_60.xml,scratches_60.jpg,scratches,200,200,1,165,198,195,197,30,5910,6.566666666666666
train,scratches_61.xml,scratches_61.jpg,scratches,200,200,1,25,190,57,189,32,6048,5.90625
train,scratches_62.xml,scratches_62.jpg,scratches,200,200,21,25,199,54,178,29,5162,6.137931034482759
train,scratches_63.xml,scratches_63.jpg,scratches,200,200,1,119,177,152,176,33,5808,5.333333333333333
train,scratches_64.xml,scratches_64.jpg,scratches,200,200,1,27,197,60,196,33,6468,5.9393939393939394
